target_batch,target_capability,project_id,project_name,dataset_role,source_file_path,source_page_or_section,source_table_or_figure,source_quote_or_cell,evidence_level,confidence,locked_status,writer_access_allowed,absorption_type,closure_level_supported,notes,fact_id_candidate,source_pmid,study_design,study_arm,population_label,subgroup_label,analysis_set,endpoint,endpoint_category,fact_type,value,unit,numerator,denominator,timepoint,followup_duration,statistical_measure,confidence_interval,p_value,source_eligibility,data_use_allowed,clinical_use_limitation,verification_status
M,clinical_fact_registry_v3,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_586__Brown M. 等 - 2023 - Safety and Effectiveness of the Use of an Electron.pdf,first_5_pages,,P = .90,extracted_from_report,medium,open_input,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_586__Brown M. 等 - 2023 - Safety and Effectiveness of the Use of an Electron.pdf,M0292,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,P = .90,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_985__【20250304】NPI031-PMCF-001_Post-Market Clinical Follow Up_B.2.docx-.docx,first_5_pages,,P.,extracted_from_report,medium,open_input,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_985__【20250304】NPI031-PMCF-001_Post-Market Clinical Follow Up_B.2.docx-.docx,M0293,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,P.,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_989__【20250303】NPI031-PMCF-001_Post-Market Clinical Follow Up_B.2.docx-.docx,first_5_pages,,P.,extracted_from_report,medium,open_input,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_989__【20250303】NPI031-PMCF-001_Post-Market Clinical Follow Up_B.2.docx-.docx,M0294,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,P.,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_070__【20240911】NPI031-PMCF-001_Post-Market Clinical Follow Up_A.9.docx-清洁版.docx,first_5_pages,,P.,extracted_from_report,medium,open_input,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_070__【20240911】NPI031-PMCF-001_Post-Market Clinical Follow Up_A.9.docx-清洁版.docx,M0295,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,P.,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_070__【20240911】NPI031-PMCF-001_Post-Market Clinical Follow Up_A.9.docx-清洁版.docx,first_5_pages,,p.,extracted_from_report,medium,open_input,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_070__【20240911】NPI031-PMCF-001_Post-Market Clinical Follow Up_A.9.docx-清洁版.docx,M0296,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p.,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_202__【20240611】NPI031-PMCF-001_Post-Market Clinical Follow Up_B.1.docx-situ.docx,first_5_pages,,P.,extracted_from_report,medium,open_input,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_202__【20240611】NPI031-PMCF-001_Post-Market Clinical Follow Up_B.1.docx-situ.docx,M0297,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,P.,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_202__【20240611】NPI031-PMCF-001_Post-Market Clinical Follow Up_B.1.docx-situ.docx,first_5_pages,,p.,extracted_from_report,medium,open_input,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_202__【20240611】NPI031-PMCF-001_Post-Market Clinical Follow Up_B.1.docx-situ.docx,M0298,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p.,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_223__【20240611】NPI031-PMCF-001_Post-Market Clinical Follow Up_B.1.docx-situ.docx,first_5_pages,,P.,extracted_from_report,medium,open_input,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_223__【20240611】NPI031-PMCF-001_Post-Market Clinical Follow Up_B.1.docx-situ.docx,M0299,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,P.,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_223__【20240611】NPI031-PMCF-001_Post-Market Clinical Follow Up_B.1.docx-situ.docx,first_5_pages,,p.,extracted_from_report,medium,open_input,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_223__【20240611】NPI031-PMCF-001_Post-Market Clinical Follow Up_B.1.docx-situ.docx,M0300,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p.,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_982__【20250304】NPI031-PMCF-001_Post-Market Clinical Follow Up_B.2.docx-.docx,first_5_pages,,P.,extracted_from_report,medium,open_input,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_982__【20250304】NPI031-PMCF-001_Post-Market Clinical Follow Up_B.2.docx-.docx,M0301,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,P.,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_046__NPI031-CER-003 Clinical Evaluation Report_A5.docx,first_5_pages,,p 3,extracted_from_report,medium,open_input,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_046__NPI031-CER-003 Clinical Evaluation Report_A5.docx,M0302,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p 3,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_046__NPI031-CER-003 Clinical Evaluation Report_A5.docx,first_5_pages,,P 25,extracted_from_report,medium,open_input,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_046__NPI031-CER-003 Clinical Evaluation Report_A5.docx,M0303,,unknown,,unknown,,,safety/AE,unknown,p_value,P 25,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_044__NPI031-CEP-003 Clinical Evaluation Plan A5-Draft.docx-0920.docx,first_5_pages,,P 3.3,extracted_from_report,medium,open_input,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_044__NPI031-CEP-003 Clinical Evaluation Plan A5-Draft.docx-0920.docx,M0304,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,P 3.3,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_044__NPI031-CEP-003 Clinical Evaluation Plan A5-Draft.docx-0920.docx,first_5_pages,,p 10,extracted_from_report,medium,open_input,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_044__NPI031-CEP-003 Clinical Evaluation Plan A5-Draft.docx-0920.docx,M0305,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p 10,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_032_三诺生物,032 三诺生物,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_032_三诺生物/01_CER_SOURCE_PACKAGE/CER/CER_044__NPI031-CEP-003 Clinical Evaluation Plan A5-Draft.docx-0920.docx,first_5_pages,,P 4,extracted_from_report,medium,open_input,yes,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_044__NPI031-CEP-003 Clinical Evaluation Plan A5-Draft.docx-0920.docx,M0306,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,P 4,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_015_江苏无右,015 江苏无右,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_015_江苏无右/01_CER_SOURCE_PACKAGE/CER/CER_112__SOTA-P1-42.pdf,first_5_pages,,p = 0.03,extracted_from_report,medium,holdout_only,no,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_112__SOTA-P1-42.pdf,M0307,,unknown,,patients; RCT,,,endpoint_unknown,unknown,p_value,p = 0.03,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_015_江苏无右,015 江苏无右,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_015_江苏无右/01_CER_SOURCE_PACKAGE/CER/CER_112__SOTA-P1-42.pdf,first_5_pages,,p = 0.03,extracted_from_report,medium,holdout_only,no,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_112__SOTA-P1-42.pdf,M0308,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p = 0.03,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_015_江苏无右,015 江苏无右,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_015_江苏无右/01_CER_SOURCE_PACKAGE/CER/CER_112__SOTA-P1-42.pdf,first_5_pages,,p = 0.01,extracted_from_report,medium,holdout_only,no,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_112__SOTA-P1-42.pdf,M0309,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p = 0.01,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_015_江苏无右,015 江苏无右,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_015_江苏无右/01_CER_SOURCE_PACKAGE/CER/CER_108__SOTA-P1-11.pdf,first_5_pages,,P = 0.57,extracted_from_report,medium,holdout_only,no,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_108__SOTA-P1-11.pdf,M0310,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,P = 0.57,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_015_江苏无右,015 江苏无右,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_015_江苏无右/01_CER_SOURCE_PACKAGE/CER/CER_108__SOTA-P1-11.pdf,first_5_pages,,P = 0.0004,extracted_from_report,medium,holdout_only,no,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_108__SOTA-P1-11.pdf,M0311,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,P = 0.0004,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_015_江苏无右,015 江苏无右,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_015_江苏无右/01_CER_SOURCE_PACKAGE/CER/CER_108__SOTA-P1-11.pdf,first_5_pages,,P < 0.00001,extracted_from_report,medium,holdout_only,no,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_108__SOTA-P1-11.pdf,M0312,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,P < 0.00001,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_015_江苏无右,015 江苏无右,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_015_江苏无右/01_CER_SOURCE_PACKAGE/CER/CER_080__SOTA-P1-18.pdf,first_5_pages,,p = 0.134,extracted_from_report,medium,holdout_only,no,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_080__SOTA-P1-18.pdf,M0313,,unknown,,patients,,,endpoint_unknown,unknown,p_value,p = 0.134,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_015_江苏无右,015 江苏无右,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_015_江苏无右/01_CER_SOURCE_PACKAGE/CER/CER_080__SOTA-P1-18.pdf,first_5_pages,,p = 0.558,extracted_from_report,medium,holdout_only,no,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_080__SOTA-P1-18.pdf,M0314,,unknown,,patients,,,endpoint_unknown,unknown,p_value,p = 0.558,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_015_江苏无右,015 江苏无右,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_015_江苏无右/01_CER_SOURCE_PACKAGE/CER/CER_080__SOTA-P1-18.pdf,first_5_pages,,p < 0,extracted_from_report,medium,holdout_only,no,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_080__SOTA-P1-18.pdf,M0315,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p < 0,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_015_江苏无右,015 江苏无右,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_015_江苏无右/01_CER_SOURCE_PACKAGE/CER/CER_115__SOTA-P1-51.pdf,first_5_pages,,P < .001,extracted_from_report,medium,holdout_only,no,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_115__SOTA-P1-51.pdf,M0316,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,P < .001,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_015_江苏无右,015 江苏无右,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_015_江苏无右/01_CER_SOURCE_PACKAGE/CER/CER_115__SOTA-P1-51.pdf,first_5_pages,,P < .001,extracted_from_report,medium,holdout_only,no,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_115__SOTA-P1-51.pdf,M0317,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,P < .001,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_015_江苏无右,015 江苏无右,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_015_江苏无右/01_CER_SOURCE_PACKAGE/CER/CER_115__SOTA-P1-51.pdf,first_5_pages,,P = .011,extracted_from_report,medium,holdout_only,no,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_115__SOTA-P1-51.pdf,M0318,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,P = .011,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_015_江苏无右,015 江苏无右,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_015_江苏无右/01_CER_SOURCE_PACKAGE/CER/CER_081__SOTA-P1-55.pdf,first_5_pages,,P < 0.001,extracted_from_report,medium,holdout_only,no,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_081__SOTA-P1-55.pdf,M0319,,unknown,,unknown,,,complication,unknown,p_value,P < 0.001,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_015_江苏无右,015 江苏无右,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_015_江苏无右/01_CER_SOURCE_PACKAGE/CER/CER_081__SOTA-P1-55.pdf,first_5_pages,,p.,extracted_from_report,medium,holdout_only,no,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_081__SOTA-P1-55.pdf,M0320,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p.,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_015_江苏无右,015 江苏无右,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_015_江苏无右/01_CER_SOURCE_PACKAGE/CER/CER_261__SOTA-P1-47.pdf,first_5_pages,,p = 0.8,extracted_from_report,medium,holdout_only,no,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_261__SOTA-P1-47.pdf,M0321,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p = 0.8,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_015_江苏无右,015 江苏无右,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_015_江苏无右/01_CER_SOURCE_PACKAGE/CER/CER_261__SOTA-P1-47.pdf,first_5_pages,,p = 0.3,extracted_from_report,medium,holdout_only,no,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_261__SOTA-P1-47.pdf,M0322,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p = 0.3,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_015_江苏无右,015 江苏无右,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_015_江苏无右/01_CER_SOURCE_PACKAGE/CER/CER_261__SOTA-P1-47.pdf,first_5_pages,,p = 0.3,extracted_from_report,medium,holdout_only,no,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_261__SOTA-P1-47.pdf,M0323,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p = 0.3,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_015_江苏无右,015 江苏无右,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_015_江苏无右/01_CER_SOURCE_PACKAGE/CER/CER_214__SOTA-P1-51.pdf,first_5_pages,,P < .001,extracted_from_report,medium,holdout_only,no,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_214__SOTA-P1-51.pdf,M0324,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,P < .001,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_015_江苏无右,015 江苏无右,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_015_江苏无右/01_CER_SOURCE_PACKAGE/CER/CER_214__SOTA-P1-51.pdf,first_5_pages,,P < .001,extracted_from_report,medium,holdout_only,no,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_214__SOTA-P1-51.pdf,M0325,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,P < .001,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_015_江苏无右,015 江苏无右,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_015_江苏无右/01_CER_SOURCE_PACKAGE/CER/CER_214__SOTA-P1-51.pdf,first_5_pages,,P = .011,extracted_from_report,medium,holdout_only,no,schema_seed,HEURISTIC_ONLY,auto-extracted from CER_214__SOTA-P1-51.pdf,M0326,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,P = .011,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_024_深圳无忧跳动,024 深圳无忧跳动,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_024_深圳无忧跳动/01_CER_SOURCE_PACKAGE/CLINICAL_EVIDENCE/CLINEV_028__28 Medical device clinical trial report_WL-LC-W15-001（domestic company-unimed）V0.4(1) .pdf,first_5_pages,,P10,extracted_from_report,medium,holdout_only,no,schema_seed,HEURISTIC_ONLY,auto-extracted from CLINEV_028__28 Medical device clinical trial report_WL-LC-W15-001（domestic company-unimed）V0.4(1) .pdf,M0327,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,P10,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_024_深圳无忧跳动,024 深圳无忧跳动,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_024_深圳无忧跳动/01_CER_SOURCE_PACKAGE/SOTA_LITERATURE/SOTA_002__Annex 2 Literature search protocol and report - Device under evaluation A1.docx,first_5_pages,,p.,extracted_from_report,medium,holdout_only,no,schema_seed,HEURISTIC_ONLY,auto-extracted from SOTA_002__Annex 2 Literature search protocol and report - Device under evaluation A1.docx,M0328,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p.,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_024_深圳无忧跳动,024 深圳无忧跳动,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_024_深圳无忧跳动/01_CER_SOURCE_PACKAGE/SOTA_LITERATURE/SOTA_001__Annex 1 Literature Search Protocol and Report-SOTA A1.docx,first_5_pages,,p.,extracted_from_report,medium,holdout_only,no,schema_seed,HEURISTIC_ONLY,auto-extracted from SOTA_001__Annex 1 Literature Search Protocol and Report-SOTA A1.docx,M0329,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,p.,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_024_深圳无忧跳动,024 深圳无忧跳动,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_024_深圳无忧跳动/01_CER_SOURCE_PACKAGE/IFU/IFU_033__002_Clinical Trial Protocol.docx,first_5_pages,,RR: 4.2,extracted_from_report,medium,holdout_only,no,schema_seed,HEURISTIC_ONLY,auto-extracted from IFU_033__002_Clinical Trial Protocol.docx,M0330,,unknown,,patients; prospective,,,recurrence,unknown,RR,RR: 4.2,,,,,,RR,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_024_深圳无忧跳动,024 深圳无忧跳动,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_024_深圳无忧跳动/01_CER_SOURCE_PACKAGE/IFU/IFU_033__002_Clinical Trial Protocol.docx,first_5_pages,,P=0.03,extracted_from_report,medium,holdout_only,no,schema_seed,HEURISTIC_ONLY,auto-extracted from IFU_033__002_Clinical Trial Protocol.docx,M0331,,unknown,,patients; prospective,,,recurrence,unknown,p_value,P=0.03,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_024_深圳无忧跳动,024 深圳无忧跳动,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_024_深圳无忧跳动/01_CER_SOURCE_PACKAGE/SOTA_LITERATURE/SOTA_004__模板 SOTA正文 A1.docx,first_5_pages,,P1,extracted_from_report,medium,holdout_only,no,schema_seed,HEURISTIC_ONLY,auto-extracted from SOTA_004__模板 SOTA正文 A1.docx,M0332,,unknown,,unknown,,,endpoint_unknown,unknown,p_value,P1,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
M,clinical_fact_registry_v3,PROJECT_024_深圳无忧跳动,024 深圳无忧跳动,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_024_深圳无忧跳动/01_CER_SOURCE_PACKAGE/SOTA_LITERATURE/SOTA_004__模板 SOTA正文 A1.docx,first_5_pages,,P1,extracted_from_report,medium,holdout_only,no,schema_seed,HEURISTIC_ONLY,auto-extracted from SOTA_004__模板 SOTA正文 A1.docx,M0333,,unknown,,patients,,,endpoint_unknown,unknown,p_value,P1,,,,,,p_value,,,unknown,unknown,,auto_extracted_unverified
