target_batch,target_capability,project_id,project_name,dataset_role,source_file_path,source_page_or_section,source_table_or_figure,source_quote_or_cell,evidence_level,confidence,locked_status,writer_access_allowed,absorption_type,closure_level_supported,notes,source_table_id,row_label,column_label,cell_value,interpreted_fact,endpoint,study_arm,population_label,subgroup_label,numerator,denominator,timepoint,unit,verification_status
N,table_fulltext_extraction,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_109__SOTA-P2-070 Insulin Research Using an Insulin Pump.pdf,,,p 1,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_031_189,auto_extracted_row,auto_extracted_col,p 1,p_value,QoL,,RCT; prospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_109__SOTA-P2-070 Insulin Research Using an Insulin Pump.pdf,,,p 2,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_031_189,auto_extracted_row,auto_extracted_col,p 2,p_value,QoL,,RCT; prospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_206__SOTA-P2-182 insulin pump treatment-skin reactions in Type 1 Diabetes.pdf,,,P < .05,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_031_190,auto_extracted_row,auto_extracted_col,P < .05,p_value,efficacy; safety/AE,,patients; RCT; prospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_206__SOTA-P2-182 insulin pump treatment-skin reactions in Type 1 Diabetes.pdf,,,P < .001,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_031_190,auto_extracted_row,auto_extracted_col,P < .001,p_value,efficacy; safety/AE,,patients; RCT; prospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_209__SOTA-P3-21 Insulin pump study.pdf,,,P:28029,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_031_191,auto_extracted_row,auto_extracted_col,P:28029,p_value,efficacy; QoL,,RCT,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_125__SOTA-P3-05 CSI vs MDI in pregnant women with type 1 diabetes.pdf,,,RR 1.16,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_031_192,auto_extracted_row,auto_extracted_col,RR 1.16,RR,survival/mortality; safety/AE; complication,,patients; RCT,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_125__SOTA-P3-05 CSI vs MDI in pregnant women with type 1 diabetes.pdf,,,RR 0.66,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_031_192,auto_extracted_row,auto_extracted_col,RR 0.66,RR,survival/mortality; safety/AE; complication,,patients; RCT,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_473__SOTA-P2-182 insulin pump treatment-skin reactions in Type 1 Diabetes.pdf,,,P < .05,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_031_193,auto_extracted_row,auto_extracted_col,P < .05,p_value,efficacy; safety/AE,,patients; RCT; prospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_473__SOTA-P2-182 insulin pump treatment-skin reactions in Type 1 Diabetes.pdf,,,P < .001,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_031_193,auto_extracted_row,auto_extracted_col,P < .001,p_value,efficacy; safety/AE,,patients; RCT; prospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_203__SOTA-P2-047 Insulin pump dosing strategies - systematic review.pdf,,,(5-8),extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_031_194,auto_extracted_row,auto_extracted_col,(5-8),ci_range,safety/AE,,unknown,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_347__Annex 1 Literature search protocol and report - SOTA-20230801.docx,,,p        1.,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_031_195,auto_extracted_row,auto_extracted_col,p        1.,p_value,safety/AE,,patients,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_347__Annex 1 Literature search protocol and report - SOTA-20230801.docx,,,p.,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_031_195,auto_extracted_row,auto_extracted_col,p.,p_value,safety/AE,,patients,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_080__Annex 1 Literature search protocol and report - SOTA-20230801.docx,,,p        1.,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_031_196,auto_extracted_row,auto_extracted_col,p        1.,p_value,safety/AE,,patients,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_080__Annex 1 Literature search protocol and report - SOTA-20230801.docx,,,p.,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_031_196,auto_extracted_row,auto_extracted_col,p.,p_value,safety/AE,,patients,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_351__Clinical evaluation plan-insulin pump 20230830.docx,,,p .,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_031_197,auto_extracted_row,auto_extracted_col,p .,p_value,safety/AE,,patients; prospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_079__4.2 L-EP-1 与前代泵的等同对比表-待凯联确认.docx,,,p 1,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_031_198,auto_extracted_row,auto_extracted_col,p 1,p_value,endpoint_unknown,,patients,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_079__4.2 L-EP-1 与前代泵的等同对比表-待凯联确认.docx,,,p 1,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_031_198,auto_extracted_row,auto_extracted_col,p 1,p_value,endpoint_unknown,,patients,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_085__Clinical evaluation plan-Reservoirs and Infusion Sets 20230830-0129ZJR修改.docx,,,p.,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_031_199,auto_extracted_row,auto_extracted_col,p.,p_value,safety/AE,,patients; prospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_084__Clinical evaluation plan-insulin pump 20230830.docx,,,p .,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_031_200,auto_extracted_row,auto_extracted_col,p .,p_value,safety/AE,,patients; prospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_352__Clinical evaluation plan-Reservoirs and Infusion Sets 20230830-0129ZJR修改.docx,,,p.,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_031_201,auto_extracted_row,auto_extracted_col,p.,p_value,safety/AE,,patients; prospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_346__4.2 L-EP-1 与前代泵的等同对比表-待凯联确认.docx,,,p 1,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_031_202,auto_extracted_row,auto_extracted_col,p 1,p_value,endpoint_unknown,,patients,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_346__4.2 L-EP-1 与前代泵的等同对比表-待凯联确认.docx,,,p 1,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_031_202,auto_extracted_row,auto_extracted_col,p 1,p_value,endpoint_unknown,,patients,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CEP/CEP_035__17-01 KL-EP-025 Clinical Evaluation Plan.docx,,,p .,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_031_205,auto_extracted_row,auto_extracted_col,p .,p_value,safety/AE,,patients; prospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CEP/CEP_016__1. KLCE05-09_Clinical Evaluation Plan.docx,,,p.,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_031_206,auto_extracted_row,auto_extracted_col,p.,p_value,safety/AE,,patients; prospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CEP/CEP_028__17-01 KL-EP-025 Clinical Evaluation Plan.docx,,,p .,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_031_207,auto_extracted_row,auto_extracted_col,p .,p_value,safety/AE,,patients; prospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CEP/CEP_034__17-01 KL-EP-025 Clinical Evaluation Plan.docx,,,p .,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_031_208,auto_extracted_row,auto_extracted_col,p .,p_value,safety/AE,,patients; prospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CEP/CEP_017__1. KLCE05-09_Clinical Evaluation Plan.docx,,,p.,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_031_209,auto_extracted_row,auto_extracted_col,p.,p_value,safety/AE,,patients; prospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_039_鑫君特,039 鑫君特,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_039_鑫君特/01_CER_SOURCE_PACKAGE/CER/CER_104__SOTA-O1-2.pdf,,,p.,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_039_210,auto_extracted_row,auto_extracted_col,p.,p_value,safety/AE,,unknown,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_039_鑫君特,039 鑫君特,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_039_鑫君特/01_CER_SOURCE_PACKAGE/CER/CER_076__SOTA-P1-16_1.pdf,,,p.,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_039_211,auto_extracted_row,auto_extracted_col,p.,p_value,safety/AE; complication; QoL,,patients,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_039_鑫君特,039 鑫君特,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_039_鑫君特/01_CER_SOURCE_PACKAGE/CER/CER_303__SOTA-PM1-5.pdf,,,p < 0.001,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_039_212,auto_extracted_row,auto_extracted_col,p < 0.001,p_value,safety/AE,,patients; retrospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_039_鑫君特,039 鑫君特,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_039_鑫君特/01_CER_SOURCE_PACKAGE/CER/CER_303__SOTA-PM1-5.pdf,,,p > 0.05,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_039_212,auto_extracted_row,auto_extracted_col,p > 0.05,p_value,safety/AE,,patients; retrospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_039_鑫君特,039 鑫君特,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_039_鑫君特/01_CER_SOURCE_PACKAGE/CER/CER_232__SOTA-P1-20_1.pdf,,,p.,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_039_213,auto_extracted_row,auto_extracted_col,p.,p_value,survival/mortality; safety/AE; complication,,patients; RCT; prospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_039_鑫君特,039 鑫君特,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_039_鑫君特/01_CER_SOURCE_PACKAGE/CER/CER_232__SOTA-P1-20_1.pdf,,,p   119,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_039_213,auto_extracted_row,auto_extracted_col,p   119,p_value,survival/mortality; safety/AE; complication,,patients; RCT; prospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_039_鑫君特,039 鑫君特,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_039_鑫君特/01_CER_SOURCE_PACKAGE/CER/CER_306__SOTA-P1-20_1.pdf,,,p.,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_039_214,auto_extracted_row,auto_extracted_col,p.,p_value,survival/mortality; safety/AE; complication,,patients; RCT; prospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_039_鑫君特,039 鑫君特,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_039_鑫君特/01_CER_SOURCE_PACKAGE/CER/CER_306__SOTA-P1-20_1.pdf,,,p   119,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_039_214,auto_extracted_row,auto_extracted_col,p   119,p_value,survival/mortality; safety/AE; complication,,patients; RCT; prospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_039_鑫君特,039 鑫君特,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_039_鑫君特/01_CER_SOURCE_PACKAGE/CER/CER_010__SOTA-C1-22.pdf,,,P = 0.049,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_039_216,auto_extracted_row,auto_extracted_col,P = 0.049,p_value,survival/mortality; safety/AE; complication,,patients; RCT; prospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_039_鑫君特,039 鑫君特,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_039_鑫君特/01_CER_SOURCE_PACKAGE/CER/CER_010__SOTA-C1-22.pdf,,,P = 0.238,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_039_216,auto_extracted_row,auto_extracted_col,P = 0.238,p_value,survival/mortality; safety/AE; complication,,patients; RCT; prospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_039_鑫君特,039 鑫君特,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_039_鑫君特/01_CER_SOURCE_PACKAGE/CER/CER_102__SOTA-C1-22_1.pdf,,,P = 0.049,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_039_218,auto_extracted_row,auto_extracted_col,P = 0.049,p_value,survival/mortality; safety/AE; complication,,patients; RCT; prospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_039_鑫君特,039 鑫君特,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_039_鑫君特/01_CER_SOURCE_PACKAGE/CER/CER_102__SOTA-C1-22_1.pdf,,,P = 0.238,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_039_218,auto_extracted_row,auto_extracted_col,P = 0.238,p_value,survival/mortality; safety/AE; complication,,patients; RCT; prospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_039_鑫君特,039 鑫君特,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_039_鑫君特/01_CER_SOURCE_PACKAGE/CER/CER_029__SOTA-PM1-5.pdf,,,p < 0.001,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_039_219,auto_extracted_row,auto_extracted_col,p < 0.001,p_value,safety/AE,,patients; retrospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_039_鑫君特,039 鑫君特,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_039_鑫君特/01_CER_SOURCE_PACKAGE/CER/CER_029__SOTA-PM1-5.pdf,,,p > 0.05,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_039_219,auto_extracted_row,auto_extracted_col,p > 0.05,p_value,safety/AE,,patients; retrospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_039_鑫君特,039 鑫君特,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_039_鑫君特/01_CER_SOURCE_PACKAGE/CER/CER_087__SOTA-PM1-2_1.pdf,,,risk ratio 0.43,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_039_220,auto_extracted_row,auto_extracted_col,risk ratio 0.43,RR,safety/AE; complication; QoL,,patients; RCT,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_039_鑫君特,039 鑫君特,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_039_鑫君特/01_CER_SOURCE_PACKAGE/CER/CER_087__SOTA-PM1-2_1.pdf,,,(5-8),extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_039_220,auto_extracted_row,auto_extracted_col,(5-8),ci_range,safety/AE; complication; QoL,,patients; RCT,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_039_鑫君特,039 鑫君特,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_039_鑫君特/01_CER_SOURCE_PACKAGE/CER/CER_021__SOTA-PM1-2.pdf,,,risk ratio 0.43,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_039_223,auto_extracted_row,auto_extracted_col,risk ratio 0.43,RR,safety/AE; complication; QoL,,patients; RCT,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_039_鑫君特,039 鑫君特,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_039_鑫君特/01_CER_SOURCE_PACKAGE/CER/CER_021__SOTA-PM1-2.pdf,,,(5-8),extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_039_223,auto_extracted_row,auto_extracted_col,(5-8),ci_range,safety/AE; complication; QoL,,patients; RCT,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_039_鑫君特,039 鑫君特,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_039_鑫君特/01_CER_SOURCE_PACKAGE/CER/CER_073__SOTA-C1-22.pdf,,,P = 0.049,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_039_224,auto_extracted_row,auto_extracted_col,P = 0.049,p_value,survival/mortality; safety/AE; complication,,patients; RCT; prospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_039_鑫君特,039 鑫君特,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_039_鑫君特/01_CER_SOURCE_PACKAGE/CER/CER_073__SOTA-C1-22.pdf,,,P = 0.238,extracted_from_report,medium,calibration_only,yes,gold_validation,HEURISTIC_ONLY,,T_039_224,auto_extracted_row,auto_extracted_col,P = 0.238,p_value,survival/mortality; safety/AE; complication,,patients; RCT; prospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_1103__11 Safety data of injectable nonanimal stabilized hyaluronic acid gel for soft tissue augmentation.pdf,,,P.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_011_256,auto_extracted_row,auto_extracted_col,P.,p_value,safety/AE,,patients; retrospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_011_浙江景嘉,011 浙江景嘉,stress,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_011_浙江景嘉/01_CER_SOURCE_PACKAGE/CER/CER_1103__11 Safety data of injectable nonanimal stabilized hyaluronic acid gel for soft tissue augmentation.pdf,,,p.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_011_256,auto_extracted_row,auto_extracted_col,p.,p_value,safety/AE,,patients; retrospective,,,,,,auto_extracted_unverified
